Id,Shape,Weight,Clarity,Colour,Cut,Polish,Symmetry,Fluorescence,Length,Width,Depth,Price
200723-32,ROUND,2.39,VVS2,F,EX,EX,EX,N,8.46,8.51,5.35,54949.61
201220-89,ROUND,2.39,VS1,E,EX,EX,EX,N,8.5,8.54,5.29,57917.24
200712-52,CUSHION,2.39,VS1,E,EX,EX,EX,F,7.67,7.49,5.1,35661.9
200765-45,OVAL,2.31,VS1,J,EX,EX,EX,F,10.79,7.33,4.41,20432.84
211012-136,ROUND,2.31,VVS2,D,EX,EX,EX,F,8.38,8.42,5.27,59311.97
201222-157,ROUND,2.31,IF,L,EX,EX,EX,N,8.4,8.44,5.28,21292.3
200782-12,ROUND,2.3,SI2,I,EX,EX,EX,N,8.35,8.4,5.28,24488.11
200688-508,ROUND,2.3,SI2,G,EX,EX,EX,N,8.38,8.44,5.22,22392.74
200793-1115,ROUND,2.3,SI2,G,EX,EX,EX,N,8.43,8.38,5.23,21482.61
200723-30,ROUND,2.3,VVS1,F,EX,EX,EX,N,8.5,8.56,5.11,61385.35
201203-256,HEART,2.29,VS1,D,EX,EX,EX,N,7.79,9.21,5.49,37569.5
210018-99,CUSHION,2.28,VS1,G,EX,EX,EX,M,7.56,7.49,5.09,26758.22
211016-549,OVAL,2.26,SI1,D,EX,EX,EX,F,10.82,7.21,4.45,31704.27
200655-457,EMERALD,2.25,VVS2,F,EX,EX,EX,F,8.49,6.26,4.29,30952.23
201252-24,CUSHION,2.23,VS2,F,EX,EX,EX,M,7.38,7.25,4.92,22097.56
200706-151,EMERALD,2.23,VVS1,D,EX,EX,EX,N,8.79,6.39,4.17,39382.59
200672-627,ROUND,2.23,SI2,E,EX,EX,EX,N,8.43,8.42,5.14,22203.98
200763-10,CUSHION,2.22,VS1,G,EX,EX,EX,F,7.43,7.37,4.9,24717.48
200720-9,PRINCESS,2.22,VVS2,G,EX,EX,EX,N,7.12,7.0,4.96,27148.23
200707-17,OVAL,2.22,SI2,E,EX,EX,EX,F,11.17,7.07,4.32,23144.68
210018-121,CUSHION,2.21,VVS2,D,EX,EX,EX,ST,7.46,7.14,4.85,25911.22
210046-100,EMERALD,2.21,VS1,I,EX,EX,EX,N,9.19,6.11,4.11,22729.37
210038-50,PRINCESS,2.21,VS2,H,EX,EX,EX,N,7.2,7.18,5.22,22894.16
200177-161,ROUND,2.21,SI1,D,EX,EX,EX,N,8.3,8.35,5.15,35761.88
210025-3,ROUND,2.21,VS1,D,EX,EX,EX,ST,8.27,8.3,5.2,39164.52
200773-105,ROUND,2.21,SI2,F,EX,EX,EX,N,8.28,8.32,5.2,23294.13
200707-95,EMERALD,2.2,VS1,D,EX,EX,EX,M,8.52,6.22,4.21,29860.15
210037-27,EMERALD,2.2,VVS1,D,EX,EX,EX,N,9.16,6.0,3.97,42664.8
200782-73,OVAL,2.2,SI1,I,EX,EX,EX,N,9.85,7.34,4.52,20975.59
201215-109,OVAL,2.2,SI2,G,EX,EX,VG,N,9.89,7.37,4.64,22057.04
200800-195,OVAL,2.2,VS1,E,EX,EX,EX,N,9.8,7.26,4.54,38161.16
200807-319,HEART,2.2,VS1,E,EX,EX,EX,ST,8.08,9.16,5.14,24762.42
201222-113,ROUND,2.2,SI2,D,EX,EX,EX,M,8.29,8.33,5.17,26358.26
200706-14,ROUND,2.2,SI1,I,EX,EX,EX,ST,8.27,8.33,5.15,21457.15
210049-200,ROUND,2.2,VS2,I,EX,EX,EX,M,8.27,8.32,5.2,25305.31
201128-173,ROUND,2.2,SI2,H,EX,EX,EX,N,8.27,8.31,5.15,24591.28
211016-211,ROUND,2.2,SI2,H,EX,EX,EX,ST,8.31,8.37,5.23,22003.67
210039-53,ROUND,2.2,SI1,H,EX,EX,EX,N,8.27,8.32,5.16,27726.22
201220-110,ROUND,2.2,VS2,H,EX,EX,EX,N,8.23,8.29,5.19,30321.73
211016-655,ROUND,2.2,SI2,G,EX,EX,EX,N,8.26,8.3,5.19,21914.77
200723-11,ROUND,2.2,VS1,F,EX,EX,EX,N,8.23,8.29,5.18,44933.21
201222-225,ROUND,2.2,SI1,E,EX,EX,EX,N,8.3,8.36,5.18,37432.58
210035-227,CUSHION,2.2,VS2,G,EX,EX,EX,N,8.18,7.06,4.8,27584.37
210042-105,CUSHION,2.2,VS2,G,VG,EX,EX,N,7.36,7.35,5.13,26670.05
200787-494,CUSHION,2.2,VS2,G,EX,EX,EX,N,7.67,7.52,5.0,26648.99
200475-286,CUSHION,2.2,SI1,E,EX,EX,EX,N,7.52,7.51,5.09,23895.62
210011-138,CUSHION,2.2,VVS2,E,EX,EX,EX,F,7.55,7.47,5.05,31719.86
200709-198,OVAL,2.13,SI2,G,EX,EX,EX,F,11.18,7.05,4.15,21638.57
210032-88,ROUND,2.12,VVS2,J,EX,EX,EX,N,8.13,8.18,5.12,26265.85
200652-16,ROUND,2.12,VS2,G,EX,EX,EX,N,8.17,8.19,5.12,33562.95
201223-77,CUSHION,2.11,VS2,G,EX,EX,EX,N,7.46,7.05,4.79,20136.62
200712-117,CUSHION,2.11,VS1,G,EX,EX,EX,N,7.89,6.84,4.64,23819.37
210032-43,ROUND,2.1,VVS2,G,EX,EX,EX,M,8.16,8.19,5.09,33838.89
200727-11,OVAL,2.09,VVS2,G,EX,EX,EX,M,10.51,7.0,4.33,28112.42
200647-230,OVAL,2.09,VS1,E,EX,EX,EX,F,10.98,7.1,4.31,32726.62
200518-312,OVAL,2.09,VVS2,E,EX,EX,EX,F,10.39,7.32,4.45,35394.95
200730-118,EMERALD,2.08,VS2,E,EX,EX,EX,N,8.61,6.11,4.03,25383.45
210049-443,ROUND,2.07,VVS2,E,EX,EX,EX,M,8.25,8.27,5.01,44276.85
200807-92,CUSHION,2.05,VVS1,G,EX,EX,EX,F,7.64,6.97,4.69,24974.34
201235-64,OVAL,2.05,SI2,D,EX,EX,EX,N,10.12,6.97,4.32,24497.96
200782-77,ROUND,2.05,SI1,I,EX,EX,EX,N,8.15,8.18,5.03,22872.37
210033-35,ROUND,2.05,VS2,G,EX,EX,EX,N,8.04,8.08,5.06,31755.31
200730-33,CUSHION,2.05,SI1,F,EX,EX,EX,N,7.34,7.29,4.95,22183.01
200652-29,PRINCESS,2.03,VVS1,F,EX,EX,EX,N,7.11,7.06,5.04,28519.12
200659-809,ROUND,2.03,VS1,G,EX,EX,EX,F,8.24,8.28,4.96,33312.53
200705-28,CUSHION,2.02,VVS1,F,EX,EX,EX,F,8.03,6.73,4.57,28081.01
210038-55,EMERALD,2.02,VS1,H,EX,EX,EX,N,8.17,6.17,4.2,24264.99
200705-8,OVAL,2.02,VVS2,G,EX,EX,EX,F,9.74,7.27,4.58,28326.21
210052-250,HEART,2.02,SI1,F,VG,EX,EX,N,8.08,8.54,5.03,20143.08
210046-93,ROUND,2.02,SI2,G,EX,EX,EX,N,8.12,8.17,4.95,24482.61
201195-60,CUSHION,2.01,VS1,D,VG,EX,EX,ST,7.44,6.75,4.71,21597.6
200694-5,CUSHION,2.01,VVS2,D,VG,EX,VG,M,7.34,6.72,4.69,21773.24
201221-215,CUSHION,2.01,VVS1,G,EX,EX,EX,N,7.15,7.05,4.73,25218.91
210031-611,EMERALD,2.01,VS1,H,VG,EX,EX,N,8.0,6.09,4.24,23193.89
200729-95,EMERALD,2.01,VS1,G,EX,EX,EX,N,8.11,6.11,4.18,26488.14
200721-71,EMERALD,2.01,VS1,F,EX,EX,VG,N,8.03,6.07,4.13,23156.67
201227-133,EMERALD,2.01,VS1,F,EX,EX,EX,F,8.26,6.12,4.18,23771.96
211011-122,EMERALD,2.01,SI1,E,EX,EX,VG,M,9.0,5.86,3.76,20155.45
210035-116,PRINCESS,2.01,VS1,H,EX,EX,EX,N,6.77,6.64,4.85,21178.57
200712-41,PRINCESS,2.01,VS1,H,EX,EX,EX,N,6.79,6.78,4.94,20119.08
210065-108,PRINCESS,2.01,VS1,H,VG,EX,EX,N,6.67,6.63,4.94,20653.69
200706-82,PRINCESS,2.01,VVS2,H,EX,EX,EX,N,7.02,7.0,4.96,21990.18
201222-222,PRINCESS,2.01,VS1,G,EX,EX,VG,N,6.96,6.89,4.76,22834.91
200728-88,PRINCESS,2.01,VVS2,F,EX,EX,EX,N,6.74,6.64,4.83,28627.85
211016-610,MARQUISE,2.01,SI1,G,EX,EX,EX,F,13.59,6.31,3.88,25482.44
210039-86,MARQUISE,2.01,VS2,F,EX,EX,EX,M,14.18,6.53,3.81,27413.95
210014-986,OVAL,2.01,SI2,D,EX,EX,VG,N,10.16,7.34,4.24,22432.31
200807-347,OVAL,2.01,SI1,D,EX,EX,EX,ST,9.92,7.21,4.35,22357.89
200746-2,OVAL,2.01,VS2,D,EX,EX,EX,N,10.48,6.97,4.27,32034.7
200524-81,OVAL,2.01,FL,D,EX,EX,EX,N,10.86,6.84,4.19,43039.6
210032-167,OVAL,2.01,VVS2,I,EX,EX,EX,M,10.25,7.03,4.41,20421.89
200612-39,OVAL,2.01,VVS2,I,EX,EX,EX,F,10.8,6.79,4.17,22251.1
210046-70,OVAL,2.01,VVS1,I,EX,EX,EX,M,9.68,7.22,4.47,20846.46
200705-14,OVAL,2.01,IF,I,EX,EX,EX,F,9.63,7.18,4.51,23677.12
200803-44,OVAL,2.01,SI1,H,EX,VG,EX,N,10.5,6.96,4.26,23789.91
201215-66,OVAL,2.01,SI1,H,EX,EX,EX,N,10.71,6.86,4.16,23597.24
211016-489,OVAL,2.01,SI1,H,EX,EX,EX,N,10.42,6.92,4.29,25220.34
210005-23,OVAL,2.01,SI1,G,EX,EX,EX,F,10.64,7.04,4.23,24561.75
200766-14,OVAL,2.01,SI1,G,VG,EX,EX,N,9.57,7.17,4.54,21510.98
201206-307,OVAL,2.01,SI1,G,EX,EX,EX,N,10.5,6.95,4.3,26111.2
200793-1229,OVAL,2.01,VS2,G,EX,EX,VG,M,10.82,6.81,4.17,24502.08
200716-100,OVAL,2.01,VS2,G,EX,EX,EX,N,9.5,7.05,4.43,28782.79
200687-113,OVAL,2.01,VS1,G,EX,EX,VG,N,10.72,6.77,4.19,30766.91
200709-199,OVAL,2.01,VS1,G,EX,EX,EX,ST,10.6,7.05,4.27,26079.44
210011-142,OVAL,2.01,VVS2,G,EX,EX,EX,F,9.45,7.1,4.45,29032.05
200712-220,OVAL,2.01,IF,G,EX,EX,EX,N,9.65,7.17,4.41,31809.01
210039-52,OVAL,2.01,SI2,F,VG,EX,EX,F,10.03,6.78,4.34,20064.26
200807-350,OVAL,2.01,SI2,F,EX,EX,EX,N,10.73,7.13,4.38,22238.23
201225-402,OVAL,2.01,SI2,F,EX,EX,VG,N,10.85,6.93,4.26,23311.42
210049-374,OVAL,2.01,SI1,F,EX,EX,EX,M,9.53,7.19,4.52,23848.95
210035-148,OVAL,2.01,SI1,F,EX,EX,VG,ST,10.64,6.83,4.22,23376.09
210049-476,OVAL,2.01,SI1,F,EX,EX,EX,N,9.71,7.19,4.52,25578.04
201211-11,OVAL,2.01,SI1,F,EX,EX,EX,N,10.45,6.95,4.29,26901.31
200677-42,OVAL,2.01,VS2,F,EX,EX,EX,N,9.79,7.29,4.38,30775.25
210049-518,OVAL,2.01,VS2,F,EX,EX,EX,N,10.16,6.96,4.31,31396.64
200725-15,OVAL,2.01,VS2,F,EX,EX,VG,N,9.66,6.95,4.38,29540.83
210046-94,OVAL,2.01,SI1,E,EX,EX,EX,ST,9.64,7.24,4.5,23233.18
200709-186,OVAL,2.01,SI1,E,EX,EX,EX,ST,10.56,7.02,4.23,23837.46
210049-351,OVAL,2.01,SI1,E,EX,EX,VG,ST,10.87,6.84,4.14,24978.47
201220-41,OVAL,2.01,VS1,E,EX,EX,EX,N,10.23,7.05,4.27,33545.65
200647-203,PEAR,2.01,SI1,D,EX,EX,EX,M,10.5,6.96,4.38,21944.86
201167-386,PEAR,2.01,IF,D,EX,EX,EX,F,10.83,7.16,4.5,34834.92
201228-115,ROUND,2.01,SI2,D,EX,EX,EX,N,8.02,8.07,4.97,25834.04
210039-25,ROUND,2.01,SI2,D,EX,EX,EX,F,8.06,8.11,5.02,25649.25
200807-134,ROUND,2.01,SI2,D,EX,EX,EX,F,8.0,8.04,5.02,27189.07
200644-81,ROUND,2.01,SI2,D,EX,EX,EX,N,8.01,8.05,5.04,25102.62
200522-742,ROUND,2.01,SI1,D,EX,EX,EX,F,8.11,8.15,4.97,28627.85
201251-87,ROUND,2.01,VS1,D,EX,EX,EX,N,8.04,8.07,5.01,47675.11
210025-10,ROUND,2.01,VVS2,D,EX,EX,EX,VS,7.97,8.03,5.05,33858.42
201252-115,ROUND,2.01,VVS2,D,EX,EX,EX,ST,8.02,8.06,5.01,39617.35
200807-153,ROUND,2.01,VVS1,D,EX,EX,EX,ST,7.98,8.04,5.04,42205.69
210002-24,ROUND,2.01,VVS2,K,EX,EX,EX,N,8.08,8.13,5.06,20945.68
210032-137,ROUND,2.01,VVS2,K,EX,EX,EX,N,8.05,8.11,5.01,22231.91
200794-1,ROUND,2.01,VVS1,K,EX,EX,EX,N,8.09,8.11,5.04,22386.15
210063-225,ROUND,2.01,VS2,J,EX,EX,EX,N,8.01,8.05,5.02,22211.21
201172-59,ROUND,2.01,VS1,J,EX,EX,EX,N,8.07,8.13,4.99,23628.52
201205-54,ROUND,2.01,VVS2,J,EX,EX,EX,N,8.03,8.08,5.02,25335.61
200647-77,ROUND,2.01,SI2,I,EX,EX,EX,N,8.06,8.1,5.02,20167.33
201222-187,ROUND,2.01,SI1,I,EX,EX,EX,F,8.02,8.06,5.01,23328.3
200803-22,ROUND,2.01,VS2,I,EX,EX,EX,M,8.16,8.18,4.96,22461.43
200559-3,ROUND,2.01,VS2,I,EX,EX,EX,M,8.0,8.04,5.02,22645.07
210063-29,ROUND,2.01,VS1,I,EX,EX,EX,N,8.09,8.04,5.06,26973.79
211007-71,ROUND,2.01,VVS2,I,EX,EX,EX,N,7.98,8.04,5.03,28362.36
200803-26,ROUND,2.01,SI2,H,EX,EX,EX,N,8.08,8.13,4.97,21312.98
201215-55,ROUND,2.01,SI2,H,EX,EX,EX,N,8.01,8.04,5.03,22495.06
200803-25,ROUND,2.01,SI1,H,EX,EX,EX,N,8.01,8.04,5.02,24657.03
200756-328,ROUND,2.01,VS2,H,EX,EX,EX,N,8.12,8.14,4.98,28985.37
210032-128,ROUND,2.01,VVS1,H,EX,EX,EX,M,8.06,8.11,5.01,31521.1
211010-42,ROUND,2.01,VVS1,H,EX,EX,EX,M,8.0,8.02,5.06,30710.14
210043-117,ROUND,2.01,SI1,G,EX,EX,EX,N,7.99,8.04,5.07,29006.06
210049-289,ROUND,2.01,SI1,G,EX,EX,EX,N,8.02,8.07,5.06,28247.7
210094-1,ROUND,2.01,VS1,G,EX,EX,EX,ST,8.14,8.2,4.93,27622.31
210032-68,ROUND,2.01,VS1,G,EX,EX,EX,M,8.15,8.18,4.95,30058.76
210010-4,ROUND,2.01,VVS2,G,EX,EX,EX,ST,8.08,8.13,4.97,30264.55
200331-243,ROUND,2.01,SI2,F,EX,EX,EX,N,8.21,8.15,4.89,22024.48
210033-44,ROUND,2.01,SI2,F,EX,EX,EX,N,8.01,8.06,5.02,24942.1
200766-5,ROUND,2.01,SI2,F,EX,EX,EX,N,8.04,8.08,5.04,24552.19
200753-119,ROUND,2.01,SI2,F,EX,EX,EX,N,7.96,8.01,5.07,24618.28
210068-70,ROUND,2.01,SI1,F,EX,EX,EX,N,8.01,8.06,5.03,29761.86
200721-19,ROUND,2.01,VS2,F,EX,EX,EX,N,7.97,8.01,5.06,35760.74
200723-8,ROUND,2.01,VS1,F,EX,EX,EX,N,7.99,8.04,5.04,40751.05
200804-39,ROUND,2.01,VVS1,F,EX,EX,EX,N,8.01,8.06,5.0,53542.46
200652-24,ROUND,2.01,VVS1,F,EX,EX,EX,N,8.09,8.13,5.0,52796.13
210021-13,ROUND,2.01,SI2,E,EX,EX,EX,N,8.03,8.05,5.04,24904.05
210008-38,ROUND,2.01,SI2,E,EX,EX,EX,ST,8.0,8.05,5.03,20387.24
200709-131,ROUND,2.01,SI2,E,EX,EX,EX,N,8.02,8.04,5.03,26160.28
200716-124,ROUND,2.01,SI1,E,EX,EX,EX,N,7.95,8.01,5.07,33787.21
200635-147,ROUND,2.01,SI1,E,EX,EX,EX,N,8.08,8.13,4.98,33073.11
200793-1213,ROUND,2.01,VVS2,E,EX,EX,EX,F,8.17,8.21,4.95,45762.2
210046-90,CUSHION,2.01,SI1,D,EX,EX,EX,N,8.12,7.03,4.74,23123.79
210042-95,CUSHION,2.01,VS2,G,EX,EX,EX,F,7.04,6.97,4.74,23247.13
201195-109,CUSHION,2.0,VVS1,D,EX,EX,EX,VS,7.81,6.77,4.57,21971.97
200720-13,CUSHION,2.0,VVS1,G,EX,EX,EX,F,7.4,6.83,4.63,23919.41
200807-180,EMERALD,2.0,VS1,D,EX,EX,EX,F,8.17,6.04,4.12,28333.31
201223-55,EMERALD,2.0,VS2,G,EX,EX,EX,N,8.73,5.82,3.98,21846.05
200723-31,EMERALD,2.0,VVS2,G,EX,EX,EX,N,8.57,6.06,3.99,24437.79
200603-98,EMERALD,2.0,VS2,F,EX,EX,VG,N,8.14,6.04,4.12,24324.64
200687-77,EMERALD,2.0,VS1,F,EX,EX,VG,N,8.26,6.11,4.15,24026.18
200343-53,EMERALD,2.0,VS2,E,EX,EX,EX,N,8.23,6.09,4.13,24620.53
200754-322,EMERALD,2.0,VVS2,E,EX,EX,EX,N,9.12,5.72,3.86,29144.4
201226-34,PRINCESS,2.0,VS2,G,EX,EX,VG,N,6.98,6.95,5.01,21635.38
201221-7,PRINCESS,2.0,VS2,F,EX,EX,VG,N,6.85,6.82,4.98,22648.2
200704-49,PRINCESS,2.0,VVS2,F,EX,EX,EX,N,6.95,6.91,5.03,27237.34
201247-45,MARQUISE,2.0,VS2,D,EX,EX,EX,F,12.55,6.6,3.99,32552.02
210049-453,MARQUISE,2.0,SI2,E,EX,EX,VG,N,13.92,6.32,3.67,21445.77
211016-121,OVAL,2.0,SI2,D,EX,VG,VG,F,9.95,7.15,4.5,21133.59
200647-144,OVAL,2.0,SI1,D,EX,EX,VG,ST,10.02,6.91,4.29,22312.08
211016-480,OVAL,2.0,SI1,D,EX,EX,EX,N,9.62,7.11,4.46,30834.72
201222-36,OVAL,2.0,SI1,D,EX,EX,VG,N,10.0,7.1,4.31,28281.12
201227-131,OVAL,2.0,VS2,D,VG,EX,VG,N,9.34,7.02,4.49,28731.19
211011-59,OVAL,2.0,VS1,D,EX,EX,VG,F,10.32,6.98,4.31,33552.71
211015-151,OVAL,2.0,VS1,D,EX,EX,VG,F,9.67,7.19,4.47,34400.66
201171-27,OVAL,2.0,IF,D,EX,EX,EX,F,9.66,7.18,4.52,39875.74
210045-96,OVAL,2.0,SI1,H,VG,EX,VG,N,10.22,6.65,4.16,23103.82
210045-133,OVAL,2.0,SI1,H,EX,EX,VG,N,10.77,6.77,4.17,23388.49
201219-50,OVAL,2.0,VS2,H,VG,EX,VG,M,9.67,7.12,4.52,21775.57
201222-211,OVAL,2.0,SI1,G,EX,EX,VG,N,9.73,7.25,4.53,24287.93
200807-276,OVAL,2.0,VS1,G,EX,EX,EX,N,9.58,7.14,4.44,29768.91
200800-167,OVAL,2.0,SI1,F,EX,EX,EX,N,10.0,6.95,4.32,25554.19
211011-97,OVAL,2.0,SI1,F,EX,VG,EX,N,10.39,6.88,4.27,26484.66
200522-403,OVAL,2.0,SI1,F,EX,EX,EX,N,9.69,7.22,4.48,23324.58
201237-41,OVAL,2.0,SI1,F,VG,EX,VG,F,9.82,7.33,4.39,24075.98
200795-68,OVAL,2.0,VS1,F,GD,EX,VG,N,9.28,7.12,4.33,28360.92
200801-39,OVAL,2.0,VS1,F,EX,EX,VG,ST,10.77,6.84,4.21,26609.15
200732-70,OVAL,2.0,VS2,E,EX,EX,EX,N,10.46,6.66,4.15,31216.48
211013-33,OVAL,2.0,VVS1,E,EX,EX,EX,F,9.57,7.13,4.48,34823.92
200603-105,HEART,2.0,SI1,E,EX,EX,EX,N,7.8,8.73,5.12,20594.56
200541-35,PEAR,2.0,SI2,D,EX,EX,EX,N,10.65,7.07,4.43,20718.15
200647-132,PEAR,2.0,SI1,D,EX,EX,EX,M,10.76,7.12,4.37,21099.12
200632-29,PEAR,2.0,VS2,E,EX,EX,EX,F,11.21,7.11,4.24,26461.68
200675-16,PEAR,2.0,VS1,E,EX,EX,VG,F,11.0,7.2,4.19,28396.03
200371-26,ROUND,2.0,SI2,D,EX,EX,EX,SL,8.01,8.05,5.03,21819.24
200793-840,ROUND,2.0,SI2,D,EX,EX,EX,N,8.04,8.06,5.03,27495.89
210039-21,ROUND,2.0,VS2,D,EX,EX,EX,N,8.06,8.11,4.94,41431.2
211012-169,ROUND,2.0,VVS2,D,EX,EX,EX,F,7.96,8.01,5.06,49002.15
200515-329,ROUND,2.0,VVS1,D,EX,EX,EX,N,8.0,8.03,5.02,69120.69
201205-244,ROUND,2.0,VVS2,K,EX,EX,EX,N,7.99,8.04,5.03,21830.73
200715-443,ROUND,2.0,VVS1,K,EX,EX,EX,N,8.22,8.27,4.87,22372.95
210045-71,ROUND,2.0,VS2,J,EX,EX,EX,N,7.98,8.03,5.0,21855.15
210032-73,ROUND,2.0,VS1,J,EX,EX,EX,N,8.08,8.13,4.96,23705.52
201227-127,ROUND,2.0,VVS2,J,EX,EX,EX,M,8.0,8.05,5.02,20610.07
200694-148,ROUND,2.0,VS2,I,VG,EX,EX,F,7.75,7.81,5.06,20731.02
210038-20,ROUND,2.0,VS2,I,EX,EX,EX,M,8.06,8.09,4.93,23361.35
211007-340,ROUND,2.0,VVS2,I,EX,EX,EX,N,7.95,8.01,5.04,26669.26
210038-11,ROUND,2.0,VVS1,I,EX,EX,EX,N,8.0,8.05,4.99,30443.7
200652-21,ROUND,2.0,VVS1,I,EX,EX,EX,N,8.02,8.07,4.96,27666.66
201212-33,ROUND,2.0,IF,I,EX,EX,EX,N,7.97,8.01,5.07,32055.34
201239-156,ROUND,2.0,SI2,H,EX,EX,EX,N,7.96,8.01,5.05,21103.52
201184-25,ROUND,2.0,SI1,H,EX,EX,EX,N,8.12,8.15,4.93,24212.92
200541-5,ROUND,2.0,VS1,H,EX,EX,EX,N,8.01,8.06,5.0,32172.81
200592-15,ROUND,2.0,VS1,H,EX,EX,EX,N,8.16,8.21,4.93,32009.06
202187-239,ROUND,2.0,SI2,G,EX,EX,EX,M,7.97,8.02,5.04,21484.33
555058-1,ROUND,2.0,SI2,G,EX,EX,EX,N,8.11,8.16,4.89,20258.09
201245-167,ROUND,2.0,SI2,G,EX,EX,EX,N,8.03,8.08,5.06,20564.65
200651-26,ROUND,2.0,SI1,G,EX,EX,EX,N,7.97,8.02,5.02,28882.49
210049-264,ROUND,2.0,VS1,G,EX,EX,EX,N,8.1,8.14,4.94,39128.17
210010-3,ROUND,2.0,VS1,G,EX,EX,EX,ST,8.09,8.15,4.89,26957.08
