,Id,Shape,Weight,Clarity,Colour,Cut,Polish,Symmetry,Fluorescence,Length,Width,Depth,Price
992,1763977,HEART,0.29,VS2,D,VG,VG,VG,N,4.01,4.74,2.69,1043.24
993,1789293,PRINCESS,0.55,SI2,D,EX,VG,GD,N,4.53,4.46,3.23,1406.93
994,1759381,OVAL,0.77,SI1,J,EX,EX,VG,F,7.61,5.03,3.08,2236.75
995,1779813,EMERALD,0.38,VS1,F,EX,EX,GD,F,4.77,3.49,2.38,1028.45
996,1800339,PRINCESS,0.51,SI1,E,EX,EX,VG,N,4.41,4.38,3.16,1835.29
997,1780577,ROUND,0.59,VVS2,J,VG,VG,GD,N,5.33,5.36,3.33,2020.34
998,1771505,OVAL,0.55,VVS2,G,EX,EX,GD,N,7.2,4.53,2.66,1920.08
999,1652706,CUSHION,0.51,SI1,N,EX,EX,VG,F,4.92,4.27,2.89,816.68
1000,1784499,ROUND,0.5,SI1,F,EX,EX,VG,N,5.03,5.09,3.16,2347.68
1001,1769636,HEART,0.3,VS1,F,EX,EX,VG,N,4.01,4.61,2.74,1124.39
1002,1639795,OVAL,0.5,VS2,G,EX,EX,VG,N,6.92,4.37,2.52,1761.9
1003,1775934,ROUND,0.5,VS1,G,GD,EX,GD,F,4.82,4.89,3.22,2087.15
1004,1787097,ROUND,0.5,VS2,I,VG,EX,VG,F,4.96,4.98,3.19,2087.15
1005,1785251,HEART,0.31,VS1,F,VG,VG,GD,N,4.37,4.68,2.7,1090.34
1006,1769145,ROUND,0.5,SI2,E,VG,EX,VG,N,4.9,4.95,3.2,1968.17
1007,212130-412,PEAR,1.0,SI2,J,EX,VG,GD,N,8.87,5.53,3.46,4163.48
1008,1670541,ROUND,0.55,VS1,I,EX,EX,EX,F,5.23,5.26,3.26,2528.23
1009,1781537,OVAL,0.5,VS1,I,EX,EX,GD,N,6.67,4.43,2.62,1651.2
1010,1659644,ROUND,0.59,VS1,L,EX,EX,EX,ST,5.38,5.4,3.3,1534.37
1011,1776510,OVAL,0.49,VS2,E,VG,EX,VG,N,6.02,4.48,2.81,1749.91
1012,1782478,ROUND,0.4,VVS1,D,EX,EX,EX,N,4.7,4.71,2.94,2034.19
1013,1789931,HEART,0.31,VS2,I,EX,EX,VG,N,4.07,4.82,2.87,881.81
1014,1665237,ROUND,0.5,VVS2,J,EX,EX,EX,N,5.05,5.08,3.16,2074.96
1015,1788258,PRINCESS,0.32,VS2,E,EX,VG,GD,N,3.87,3.82,2.54,937.26
1016,203207-100,CUSHION,1.0,SI2,G,EX,EX,VG,N,5.88,5.77,3.91,3461.91
1017,1800651,EMERALD,0.3,VS1,D,VG,VG,GD,N,4.4,3.28,2.25,974.29
1018,200515-304,PEAR,1.6,SI1,D,EX,EX,VG,F,10.03,6.56,4.01,13599.96
1019,1791571,ROUND,0.3,VVS2,G,EX,EX,EX,N,4.28,4.31,2.64,1212.1
1020,1771190,EMERALD,0.35,VVS1,F,EX,EX,VG,N,4.87,3.23,2.21,1136.53
1021,1774467,OVAL,0.5,VS2,F,EX,EX,VG,N,6.01,4.49,2.79,1862.5
1022,1796000,OVAL,0.52,VVS2,E,EX,EX,VG,N,6.74,4.47,2.73,2154.55
1023,1741469,ROUND,0.5,VVS1,J,EX,EX,EX,F,5.07,5.09,3.19,1965.57
1024,1654366,PEAR,0.5,SI1,F,EX,EX,VG,N,7.18,4.32,2.69,1585.65
1025,1787352,ROUND,0.4,VS2,G,EX,VG,EX,N,4.69,4.71,2.94,1539.93
1026,1800324,PRINCESS,0.5,VS1,J,GD,EX,GD,F,4.14,4.1,3.23,1282.85
1027,1769904,PRINCESS,0.52,SI1,I,EX,EX,VG,N,4.33,4.3,3.13,1438.34
1028,1775410,OVAL,0.5,VVS1,E,EX,EX,VG,F,6.39,4.36,2.69,2043.45
1029,210480-157,PEAR,1.7,SI1,L,GD,EX,VG,N,9.69,6.62,4.02,7228.95
1030,1782919,OVAL,0.5,VVS2,F,EX,EX,VG,M,6.11,4.53,2.82,1792.38
1031,1652403,ROUND,0.5,SI2,D,EX,EX,EX,N,5.08,5.1,3.15,2050.63
1032,201223-84,CUSHION,2.39,VS2,F,EX,EX,VG,N,7.71,7.59,5.12,30949.54
1033,1649732,ROUND,0.5,SI1,G,VG,EX,EX,F,5.13,5.15,3.1,2106.8
1034,1632273,ROUND,0.5,VS2,H,EX,VG,EX,F,5.1,5.13,3.14,2352.48
1035,1533986,CUSHION,0.66,SI2,FANCY,EX,EX,EX,M,4.8,4.77,3.23,1014.51
1036,1755279,ROUND,0.5,SI1,F,EX,EX,EX,ST,5.11,5.14,3.11,2020.58
1037,1657916,OVAL,0.51,SI2,H,EX,VG,VG,N,6.8,4.4,2.69,1404.0
1038,1799853,EMERALD,0.33,VS1,F,EX,EX,VG,N,4.58,3.33,2.26,1056.96
1039,1637854,ROUND,0.5,SI2,J,EX,EX,EX,N,5.07,5.1,3.17,1520.76
1040,1785674,PRINCESS,0.5,VS1,H,EX,EX,GD,N,4.33,4.25,3.07,1663.91
1041,1647276,CUSHION,0.9,SI1,G,EX,EX,EX,N,5.62,5.34,3.59,3779.11
1042,211007-21,CUSHION,2.0,VS1,FANCY,EX,EX,VG,M,7.12,6.84,4.63,11586.96
1043,1781400,HEART,0.39,SI1,G,VG,EX,VG,F,4.61,5.19,2.89,984.66
1044,1655856,ROUND,0.5,VS2,F,F,VG,GD,N,4.84,4.92,3.17,1967.65
1045,1649671,ROUND,0.5,VVS2,L,EX,EX,VG,N,5.08,5.11,3.1,1533.69
1046,1783133,PRINCESS,0.5,VS2,F,EX,EX,VG,N,4.49,4.44,3.06,1885.35
1047,1795718,EMERALD,0.41,VVS1,F,VG,VG,GD,ST,5.53,3.5,2.3,1309.56
1048,1782992,OVAL,0.5,SI1,F,EX,EX,GD,N,6.24,4.65,2.73,1624.24
1049,1769782,OVAL,0.4,VS2,H,EX,EX,VG,N,6.08,4.2,2.48,1106.65
1050,200715-219,CUSHION,1.01,SI2,FANCY,EX,EX,VG,M,5.76,5.52,3.69,3010.7
1051,1776515,PEAR,0.9,VS1,D,EX,EX,VG,N,9.13,5.43,3.15,7196.19
1052,210180-188,PEAR,0.9,SI1,H,VG,VG,GD,N,8.1,5.39,3.31,4096.49
1053,1783286,ROUND,0.5,VS2,G,GD,EX,GD,N,4.87,4.91,3.22,2074.51
1054,1639810,OVAL,0.5,SI1,D,EX,EX,VG,N,6.38,4.39,2.71,1728.14
1055,1622480,CUSHION,0.8,VVS1,I,EX,EX,EX,N,5.27,5.2,3.5,2597.79
1056,1612604,CUSHION,0.51,VS2,G,EX,EX,EX,N,4.68,4.37,2.95,1628.99
1057,1798530,EMERALD,0.41,VS1,D,VG,VG,GD,F,5.2,3.47,2.38,1425.16
1058,1784080,PRINCESS,0.31,VS1,E,EX,VG,GD,N,3.8,3.76,2.74,941.03
1059,1668929,ROUND,0.56,SI2,I,EX,EX,EX,N,5.33,5.36,3.24,1975.35
1060,1774052,ROUND,0.5,SI1,K,EX,EX,VG,N,5.05,5.08,3.17,1522.71
1061,1761914,PRINCESS,0.5,VS1,F,EX,EX,GD,N,4.33,4.26,3.1,1735.83
1062,1579146,CUSHION,0.91,VS2,H,EX,EX,EX,N,5.95,5.15,3.5,3365.27
1063,200787-409,PRINCESS,1.01,I1,L,EX,EX,EX,N,5.57,5.48,3.99,1872.51
1064,1621280,OVAL,0.5,SI1,F,EX,EX,EX,N,6.0,4.48,2.81,1596.87
1065,210438-145,PEAR,1.01,VS1,FANCY,EX,EX,VG,M,8.36,5.33,3.19,4093.31
1066,1795704,EMERALD,0.51,SI1,D,EX,EX,VG,F,5.53,3.67,2.47,1690.32
1067,1795403,ROUND,0.51,SI2,H,EX,EX,EX,F,5.08,5.1,3.19,2028.19
1068,1667871,ROUND,0.5,VS2,K,EX,EX,VG,N,5.11,5.17,3.1,1481.75
1069,1793394,PRINCESS,0.5,VVS2,F,EX,VG,VG,F,4.38,4.33,3.15,1869.33
1070,210408-92,PEAR,1.0,SI1,I,EX,EX,EX,N,8.71,5.56,3.48,5325.26
1071,1668183,CUSHION,0.7,SI1,F,VG,EX,EX,F,5.27,4.74,3.31,2282.33
1072,1671948,EMERALD,0.55,SI2,J,EX,EX,GD,N,5.74,3.79,2.59,905.96
1073,1612587,CUSHION,0.76,VS1,K,EX,EX,VG,N,5.35,5.01,3.38,1612.64
1074,1767726,ROUND,0.3,VVS2,G,EX,EX,EX,N,4.32,4.34,2.61,1162.91
1075,1610097,OVAL,0.5,SI2,G,EX,EX,VG,N,6.6,4.43,2.7,1268.26
1076,1593844,OVAL,0.8,SI1,K,VG,EX,VG,F,7.04,5.24,3.29,1299.0
1077,200392-46,OVAL,1.2,SI2,I,GD,VG,VG,N,7.9,5.8,3.82,2042.78
1078,1766229,ROUND,0.5,VS2,F,GD,EX,VG,N,4.94,4.98,3.15,2094.84
1079,1785293,HEART,0.32,SI1,H,EX,VG,VG,N,4.25,4.81,2.74,993.52
1080,1783141,PRINCESS,0.5,SI1,D,EX,EX,VG,N,4.49,4.44,3.16,1798.16
1081,200764-709,CUSHION,1.2,SI2,J,EX,VG,EX,N,6.47,5.55,3.78,3301.06
1082,1547176,OVAL,0.51,SI2,E,EX,EX,VG,N,6.58,4.51,2.72,1299.08
1083,1774439,OVAL,0.56,VS1,F,EX,EX,VG,N,6.86,4.55,2.78,2244.08
1084,1544465,CUSHION,0.8,VVS2,F,EX,EX,VG,ST,5.84,4.88,3.32,2868.84
1085,202157-1046,CUSHION,1.04,VS2,K,EX,EX,EX,F,6.42,5.35,3.59,2016.71
1086,1658664,ROUND,0.5,SI1,F,VG,EX,VG,M,5.05,5.11,3.09,2055.16
1087,1782710,EMERALD,0.31,VVS1,D,EX,EX,VG,N,4.68,3.29,2.12,1155.28
1088,1766879,EMERALD,0.46,SI1,E,VG,EX,GD,N,5.56,3.53,2.41,1289.67
1089,1798524,EMERALD,0.42,VVS2,F,EX,VG,GD,N,4.97,3.67,2.39,1406.96
1090,1756065,ROUND,0.5,SI1,E,VG,EX,GD,N,4.98,5.02,3.17,2103.46
1091,1660431,OVAL,0.65,VS1,L,EX,EX,VG,M,6.99,4.86,2.9,1324.67
1092,1788208,PRINCESS,0.5,VS1,H,VG,EX,GD,N,4.23,4.15,3.07,1682.56
1093,1667908,ROUND,0.52,SI1,G,EX,EX,EX,ST,5.16,5.19,3.15,2095.57
1094,1672954,PEAR,0.9,SI1,G,VG,VG,VG,N,8.05,5.35,3.35,4396.73
1095,1656720,PRINCESS,0.51,VS1,L,EX,VG,VG,F,4.35,4.3,3.12,1057.44
1096,1793179,HEART,0.31,VVS2,H,EX,EX,VG,N,4.03,4.79,2.84,1099.75
1097,210525-150,PEAR,1.71,SI2,J,EX,VG,VG,N,10.87,6.73,3.94,6005.83
1098,1609777,CUSHION,0.8,VS1,K,EX,EX,EX,N,5.97,4.9,3.32,1774.68
1099,1793415,PRINCESS,0.5,SI1,F,EX,EX,VG,N,4.36,4.36,2.98,1499.88
1100,1660647,PRINCESS,0.5,SI2,G,EX,EX,VG,F,4.44,4.37,3.1,1312.45
1101,1756059,ROUND,0.5,SI1,E,VG,EX,VG,M,5.12,5.17,3.05,2077.03
1102,1762517,ROUND,0.5,SI1,K,EX,VG,EX,N,5.03,5.07,3.17,1529.6
1103,1775201,EMERALD,0.4,VS1,H,VG,EX,GD,N,4.79,3.48,2.43,1204.07
1104,1569505,PEAR,0.91,SI1,D,EX,VG,VG,F,8.5,5.55,3.46,4325.04
1105,1594991,CUSHION,0.76,SI1,M,EX,EX,EX,N,5.21,5.11,3.43,1148.68
1106,1781749,ROUND,0.5,VS1,FANCY,EX,EX,VG,ST,5.04,5.1,3.15,1524.38
1107,210394-8,PEAR,1.5,SI2,H,GD,EX,VG,N,9.22,6.04,4.06,9383.95
1108,1798585,EMERALD,0.31,VVS2,E,VG,EX,GD,N,4.55,3.38,2.2,975.06
1109,210480-154,PEAR,1.01,SI1,I,EX,VG,VG,N,9.03,5.66,3.42,5260.92
1110,1793316,PEAR,0.76,SI1,I,EX,VG,VG,N,7.8,5.15,3.2,2937.76
1111,1780017,PRINCESS,0.32,VS2,D,EX,EX,GD,N,3.75,3.71,2.68,980.0
1112,1645989,CUSHION,0.8,SI1,E,EX,EX,EX,N,5.54,5.03,3.41,3083.53
1113,1565346,CUSHION,0.55,VVS2,FANCY,EX,EX,VG,N,4.92,4.39,2.92,1357.61
1114,1766940,HEART,0.3,VVS2,D,EX,EX,GD,F,4.06,4.79,2.81,1124.91
1115,1662563,ROUND,0.5,VS1,F,F,VG,VG,N,4.83,4.86,3.24,2083.65
1116,1752913,EMERALD,0.32,IF,E,EX,EX,VG,N,4.89,3.13,2.11,1012.92
1117,1786530,EMERALD,0.3,VVS2,D,VG,EX,GD,F,5.03,3.1,2.05,927.71
1118,1746455,ROUND,0.5,VVS2,G,VG,EX,VG,F,4.92,4.97,3.17,2352.62
1119,1799663,EMERALD,0.5,VVS2,E,GD,EX,VG,F,5.09,3.89,2.75,1699.36
1120,213057-128,PEAR,1.0,SI2,G,EX,VG,VG,F,9.06,5.58,3.34,4434.76
1121,201162-370,CUSHION,1.06,SI2,K,EX,VG,VG,N,5.97,5.42,3.68,1553.91
1122,1795947,MARQUISE,0.3,VS2,D,EX,EX,VG,N,7.38,3.3,2.15,1027.54
1123,1639553,CUSHION,0.72,SI1,F,EX,EX,VG,N,5.8,4.71,3.18,2123.49
1124,1800612,EMERALD,0.5,SI1,J,VG,GD,GD,N,5.52,3.58,2.5,1155.23
1125,1608786,PRINCESS,0.81,SI2,J,EX,EX,GD,M,5.0,5.0,3.62,1954.96
1126,1626474,OVAL,0.5,SI1,M,EX,EX,VG,N,6.11,4.47,2.81,776.32
1127,1780580,ROUND,0.5,VVS2,J,EX,EX,EX,F,5.11,5.14,3.12,2048.45
1128,213003-785,CUSHION,1.0,SI1,J,VG,EX,VG,ST,5.87,5.37,3.73,2605.37
1129,1648380,ROUND,0.5,VS2,F,GD,EX,GD,F,4.87,4.97,3.16,2015.29
1130,1638101,CUSHION,0.81,VVS2,F,EX,EX,EX,N,5.49,5.0,3.4,3505.63
1131,1785340,OVAL,0.9,SI2,M,EX,EX,VG,N,8.3,5.29,3.11,1859.0
1132,1796205,PRINCESS,0.5,VS2,K,EX,EX,GD,N,4.47,4.38,3.17,1108.64
1133,1787960,HEART,0.31,VS2,H,VG,VG,GD,N,3.96,4.76,2.87,979.81
1134,1781287,EMERALD,0.4,VS1,E,EX,VG,GD,F,5.47,3.52,2.08,1275.07
1135,210028-379,CUSHION,0.96,SI2,H,EX,EX,EX,F,5.83,5.34,3.62,3561.17
1136,1785749,PRINCESS,0.31,VS1,E,EX,EX,VG,N,3.74,3.72,2.61,979.34
1137,1800843,OVAL,0.52,VS2,E,EX,EX,VG,N,6.8,4.48,2.74,2059.67
1138,1746673,ROUND,0.5,SI1,I,EX,EX,EX,N,5.14,5.18,3.11,2018.05
1139,200657-258,CUSHION,1.2,VS1,I,VG,EX,EX,F,6.39,5.51,3.82,5298.17
1140,1642243,CUSHION,0.75,VVS2,L,VG,EX,GD,ST,5.29,4.94,3.45,1205.7
1141,1584399,CUSHION,0.7,SI2,H,EX,EX,VG,F,5.24,4.84,3.29,1638.4
1142,1671203,ROUND,0.5,SI1,G,VG,VG,GD,N,4.92,5.02,3.15,2106.8
1143,1708679,PRINCESS,0.5,SI1,I,EX,EX,VG,N,4.28,4.24,3.08,1442.43
1144,1774486,OVAL,0.56,SI1,I,EX,EX,VG,N,7.16,4.59,2.65,1599.59
1145,1781504,OVAL,0.59,VVS2,E,EX,EX,VG,M,6.97,4.6,2.85,2143.77
1146,1650714,ROUND,0.7,SI1,L,EX,EX,EX,N,5.75,5.77,3.44,2046.41
1147,1796183,PRINCESS,0.5,VVS2,F,VG,EX,GD,N,4.43,4.32,3.12,1875.93
1148,200761-225,CUSHION,1.12,SI1,FANCY,EX,EX,VG,N,6.3,5.5,3.67,3842.37
1149,1760682,OVAL,0.5,VVS1,I,EX,EX,VG,N,6.51,4.31,2.66,1729.82
1150,1800185,OVAL,0.49,SI2,I,VG,VG,GD,F,6.3,4.38,2.71,1108.13
1151,1641845,ROUND,0.5,SI1,F,EX,EX,EX,ST,5.04,5.08,3.18,2081.72
1152,1668727,ROUND,0.5,VS1,G,GD,EX,VG,F,4.78,4.86,3.19,2197.8
1153,1800884,PEAR,0.7,SI1,D,EX,EX,VG,F,8.25,4.86,2.92,2962.27
1154,1800011,HEART,0.3,VS1,F,EX,EX,GD,N,4.16,4.65,2.62,1089.9
1155,1794169,EMERALD,0.52,VVS1,K,EX,EX,GD,ST,5.58,3.71,2.45,1143.99
1156,211007-174,CUSHION,1.2,VS2,N,VG,EX,VG,N,5.9,5.88,4.08,2224.06
1157,1626209,CUSHION,0.9,VS2,G,EX,EX,EX,N,6.12,5.12,3.45,3427.05
1158,1593490,CUSHION,0.9,SI2,M,VG,EX,VG,F,5.91,5.05,3.52,1295.14
1159,1791801,HEART,0.3,VS2,I,GD,EX,VG,N,4.29,4.52,2.46,858.18
1160,1657709,CUSHION,0.72,VS2,K,GD,EX,VG,N,5.48,4.57,3.29,1421.51
1161,1660416,OVAL,0.51,VS1,D,EX,EX,VG,N,6.1,4.52,2.85,2026.66
1162,1791733,EMERALD,0.62,SI2,K,EX,VG,VG,M,5.52,4.09,2.79,1202.55
1163,1654388,PRINCESS,0.52,VS2,E,EX,EX,VG,N,4.47,4.45,3.22,1813.12
1164,1667749,ROUND,0.5,VS1,J,EX,EX,EX,N,5.08,5.1,3.16,2028.12
1165,1773497,EMERALD,0.3,VS1,D,VG,EX,VG,N,4.35,3.34,2.29,925.61
1166,200649-303,CUSHION,1.6,SI1,K,EX,EX,EX,F,6.69,6.46,4.4,5306.89
1167,1658592,ROUND,0.5,VS2,I,VG,VG,VG,N,4.98,5.01,3.19,2054.99
1168,1777480,HEART,0.3,VVS1,H,EX,EX,GD,N,4.16,4.54,2.66,983.93
1169,200576-982,CUSHION,1.01,SI2,FANCY,GD,EX,GD,F,5.62,5.25,3.77,3546.35
1170,1660149,CUSHION,0.9,VVS1,E,EX,EX,VG,N,5.98,5.12,3.47,5959.52
1171,1574509,ROUND,0.8,I1,F,EX,EX,VG,N,5.88,5.93,3.7,2030.54
1172,1607919,ROUND,0.5,VS2,G,VG,EX,GD,N,4.87,4.96,3.19,2067.31
1173,1752963,HEART,0.29,VS2,E,VG,VG,GD,F,4.31,4.59,2.52,993.74
1174,1789842,EMERALD,0.52,SI1,L,EX,EX,VG,F,5.58,3.99,2.52,1057.74
1175,1775989,ROUND,0.5,VS2,D,VG,VG,GD,N,5.02,5.08,3.18,2198.03
1176,210573-103,PEAR,1.3,SI2,H,VG,VG,VG,N,9.44,5.86,3.73,4092.27
1177,1769939,PRINCESS,0.3,VS2,G,VG,VG,GD,N,3.8,3.79,2.68,852.13
1178,1657767,EMERALD,0.51,VS1,K,EX,EX,VG,F,5.33,3.89,2.53,1193.29
1179,1800754,HEART,0.3,VS1,J,EX,EX,EX,F,3.94,4.67,2.72,830.33
1180,1634085,CUSHION,0.51,VVS2,D,EX,EX,VG,N,4.72,4.33,2.93,2159.88
1181,1798861,PRINCESS,0.5,VVS2,J,EX,EX,EX,F,4.29,4.23,3.08,1581.0
1182,1785747,PRINCESS,0.31,VS1,D,EX,EX,VG,N,3.74,3.71,2.67,1043.17
1183,1785054,EMERALD,0.4,VS1,D,VG,VG,GD,F,5.35,3.45,2.24,1329.02
1184,1664759,CUSHION,0.6,VVS1,FANCY,EX,EX,EX,M,4.81,4.64,3.11,2380.14
1185,1759064,ROUND,0.37,VVS2,D,EX,EX,EX,N,4.65,4.66,2.84,1474.81
1186,200807-308,CUSHION,3.02,VS2,D,EX,EX,EX,F,8.61,7.83,5.3,49149.09
1187,1793280,OVAL,0.5,VS2,G,EX,EX,EX,N,6.95,4.37,2.54,1922.38
1188,210502-98,PEAR,2.0,SI2,K,VG,VG,VG,N,10.32,6.96,4.44,8586.55
1189,1790477,ROUND,0.5,SI1,I,EX,VG,VG,N,5.16,5.18,3.09,1985.09
1190,1788504,ROUND,0.55,VVS2,L,EX,EX,EX,ST,5.25,5.28,3.25,1526.9
1191,1748003,OVAL,0.5,VS1,D,EX,EX,VG,N,6.63,4.34,2.63,2030.72
1192,203186-384,CUSHION,0.96,VS1,FANCY,EX,VG,GD,N,5.43,5.2,3.53,2478.69
1193,1775278,HEART,0.4,SI1,H,VG,EX,VG,F,4.73,5.1,2.95,1096.52
1194,210049-541,PEAR,1.5,VS1,D,VG,EX,VG,F,9.71,6.56,3.95,16519.2
1195,1767557,ROUND,0.5,SI1,E,VG,VG,VG,N,5.06,5.12,3.07,2352.55
1196,212001-119,CUSHION,1.0,VS1,K,GD,EX,GD,N,5.61,5.29,3.8,2834.65
1197,1767403,ROUND,0.7,SI1,L,EX,EX,EX,F,5.65,5.69,3.54,2023.84
1198,1606715,CUSHION,0.9,VS1,K,EX,EX,EX,N,5.41,5.36,3.64,2322.17
1199,211007-465,CUSHION,1.03,SI1,U-V,EX,EX,VG,M,5.78,5.6,3.75,2347.97
1200,1651002,CUSHION,0.81,VS2,J,EX,EX,VG,N,5.42,5.09,3.45,2149.77
1201,1774223,EMERALD,0.31,VVS2,D,EX,EX,VG,N,4.48,3.31,2.24,1060.56
1202,1797469,PEAR,0.5,VS2,F,EX,EX,VG,N,7.19,4.44,2.6,2040.02
1203,1789121,HEART,0.31,VS2,E,EX,EX,VG,N,3.98,4.73,2.81,999.72
1204,1669827,PRINCESS,0.5,VVS2,J,EX,VG,VG,N,4.52,4.42,3.05,1441.23
1205,1760272,ROUND,0.4,VVS2,I,EX,EX,EX,N,4.7,4.74,2.94,1498.03
1206,200667-110,CUSHION,1.23,VS1,FANCY,EX,EX,VG,N,5.95,5.93,3.96,2354.88
1207,1775293,HEART,0.32,VS1,G,EX,VG,GD,N,4.21,4.77,2.73,1090.32
1208,1771241,EMERALD,0.38,VS2,F,EX,VG,VG,N,5.22,3.4,2.26,1055.39
1209,1647078,ROUND,0.51,SI1,K,EX,EX,EX,F,5.09,5.11,3.2,1529.3
1210,1621717,ROUND,0.5,VS1,F,VG,EX,VG,N,5.06,5.09,3.09,2507.91
1211,1746813,ROUND,0.35,VVS1,D,EX,EX,EX,N,4.46,4.49,2.8,1534.72
1212,1744804,ROUND,0.5,VS2,K,GD,EX,VG,N,4.85,4.9,3.19,1329.24
1213,1788788,ROUND,0.4,VS2,G,EX,VG,VG,N,4.7,4.75,2.89,1540.6
1214,1771762,PRINCESS,0.3,VVS2,D,EX,EX,VG,N,3.79,3.73,2.5,1018.39
1215,1770689,ROUND,0.5,SI1,E,VG,VG,VG,N,4.95,5.01,3.2,2304.57
1216,1793213,HEART,0.3,SI1,I,VG,EX,VG,N,4.27,4.5,2.49,799.39
1217,1777736,PRINCESS,0.31,VVS2,F,VG,VG,VG,N,3.88,3.77,2.66,935.25
1218,1781558,OVAL,0.5,VS2,F,EX,VG,GD,N,6.16,4.46,2.78,1858.32
1219,1794875,PRINCESS,0.51,VS2,G,VG,EX,GD,N,4.28,4.19,3.11,1732.55
1220,1798873,PRINCESS,0.5,VS2,F,EX,EX,VG,N,4.27,4.2,3.06,1867.55
1221,1784081,PRINCESS,0.36,VS1,I,EX,VG,GD,F,4.2,4.14,2.52,809.54
1222,1788601,ROUND,0.5,VS2,E,VG,EX,GD,N,5.07,5.12,3.09,2351.8
1223,1608437,CUSHION,0.5,VVS2,J,EX,EX,VG,N,4.71,4.33,2.94,1127.33
1224,1647387,PRINCESS,0.81,SI2,M,VG,EX,VG,F,4.93,4.91,3.68,1467.59
1225,1754187,EMERALD,0.4,SI1,F,EX,EX,GD,N,5.11,3.49,2.35,1066.14
1226,1800745,HEART,0.33,VS1,G,EX,EX,VG,N,4.31,4.83,2.74,1137.81
1227,203193-358,CUSHION,0.96,SI1,G,EX,EX,EX,N,5.79,5.39,3.63,3621.08
1228,1602024,CUSHION,0.91,VVS2,K,EX,EX,EX,N,5.4,5.39,3.65,2158.66
1229,1656049,ROUND,0.5,SI2,E,VG,VG,VG,N,5.02,5.08,3.17,2053.24
1230,1660361,OVAL,0.81,SI1,M,EX,VG,GD,M,8.09,5.25,3.09,1301.09
1231,1773012,ROUND,0.5,SI1,E,VG,VG,GD,N,4.94,5.0,3.19,2051.74
1232,210020-142,CUSHION,1.21,SI1,D,EX,EX,EX,ST,6.46,5.99,4.04,7283.46
1233,1652233,ROUND,0.5,VS2,E,GD,EX,FR,N,4.94,5.04,3.05,2076.53
1234,1642230,CUSHION,0.93,SI1,K,EX,EX,EX,N,6.01,5.18,3.5,2027.74
1235,1632359,ROUND,0.5,SI1,F,VG,EX,VG,F,5.13,5.21,3.02,2060.14
1236,1640413,ROUND,0.51,SI1,I,EX,EX,EX,N,5.15,5.18,3.17,2040.6
1237,1785640,PRINCESS,0.75,SI1,L,VG,EX,VG,F,4.84,4.77,3.56,1682.97
1238,111000-6368,CUSHION,1.01,SI2,FANCY,VG,VG,GD,ST,6.1,5.36,3.48,2241.67
1239,1599690,ROUND,0.59,SI2,H,EX,EX,EX,N,5.33,5.37,3.33,2042.45
1240,1660923,ROUND,0.5,SI1,G,EX,EX,VG,F,5.0,5.08,3.17,2080.0
1241,1781393,HEART,0.3,VS1,G,EX,EX,VG,N,4.25,4.62,2.62,1091.99
1242,1637303,ROUND,0.5,VS1,D,VG,EX,VG,VS,5.12,5.17,3.09,2075.66
1243,1798576,EMERALD,0.32,VVS2,D,EX,EX,GD,N,4.52,3.33,2.21,1061.61
1244,1775345,MARQUISE,0.31,SI1,E,EX,VG,GD,F,7.6,3.44,1.99,877.65
1245,213129-141,PEAR,1.0,SI2,E,VG,VG,VG,N,8.5,5.43,3.39,4447.63
1246,1663804,ROUND,0.5,VS2,F,VG,VG,VG,ST,4.99,5.01,3.14,2053.39
1247,1756874,ROUND,0.5,SI1,D,VG,EX,GD,N,5.02,5.1,3.19,2073.77
1248,1789097,HEART,0.3,VVS1,I,EX,VG,VG,N,4.24,4.71,2.67,923.13
1249,1794366,EMERALD,0.34,VVS1,F,EX,EX,VG,N,4.96,3.24,2.07,1183.24
1250,1798550,EMERALD,0.3,IF,D,EX,VG,GD,N,4.58,3.1,2.14,1173.57
1251,1766094,ROUND,0.7,SI1,J,VG,EX,VG,N,5.54,5.59,3.52,2447.39
1252,1783466,ROUND,0.41,SI1,E,EX,EX,EX,F,4.8,4.83,2.92,1520.86
1253,200784-196,PEAR,1.9,SI1,I,VG,EX,EX,N,10.24,6.92,4.41,15382.34
1254,210041-544,CUSHION,1.61,VVS2,W-X,EX,EX,EX,N,6.49,6.3,4.27,4854.47
1255,1624339,ROUND,0.5,VS2,G,EX,EX,VG,N,5.0,5.05,3.17,2448.28
1256,1621775,ROUND,0.57,SI1,F,EX,EX,EX,ST,5.25,5.29,3.3,2046.91
1257,1789908,HEART,0.3,VS1,D,GD,VG,GD,N,4.07,4.65,2.75,1088.87
1258,1800361,PRINCESS,0.41,VS1,E,EX,EX,VG,N,4.19,4.14,2.87,1447.35
1259,1625014,EMERALD,0.5,SI1,J,EX,EX,EX,N,5.55,3.65,2.5,1155.94
1260,1791804,HEART,0.31,SI1,F,EX,EX,VG,F,3.92,4.53,2.74,926.91
1261,1743508,ROUND,0.5,VS2,J,GD,EX,VG,F,5.15,5.19,3.03,1526.21
1262,1665854,EMERALD,0.5,VS2,L,VG,VG,VG,N,5.46,3.65,2.51,1058.18
1263,1646346,PRINCESS,0.5,VS2,I,EX,VG,VG,N,4.46,4.45,3.17,1457.65
1264,1639563,CUSHION,0.5,VS1,E,EX,EX,GD,F,5.04,4.17,2.83,1630.65
1265,1783695,ROUND,0.3,SI2,H,EX,EX,EX,N,4.3,4.33,2.69,974.84
